latitude,type,name,longitude
37.48,Load Node,NWKDIST_2_N001,-121.98
37.48,Load Node,NWKDIST_2_N004,-121.98
38.9126,Load Node,PNTARNA_6_N001,-123.68
38.8888,Load Node,GARCIA_6_N001,-123.55
37.9411,Load Node,BOLINAS_6_N001,-122.71
37.14,Generation Node,GILROYF_1_B1,-121.58
37.14,Load Node,GILROYF_1_N001,-121.58
37.13,Generation Node,GLRYCGG1_7_B2,-121.56
37.13,Load Node,GLRYCGG1_7_N001,-121.56
37.0069,Load Node,LLAGAS_1_N001,-121.56
37.0069,Load Node,LLAGAS_1_N003,-121.56
37.0069,Load Node,LLAGAS_1_N005,-121.56
40.1384,Load Node,CRCANAL_6_N001,-122.21
34.0792,Load Node,MTVIEW_1_N005,-117.24
34.0792,Load Node,MTVIEW_1_N001,-117.24
34.0792,Load Node,MTVIEW_1_N004,-117.24
32.8259,Load Node,CLARMNT_1_N001,-117.18
32.8259,Generation Node,CLARMNT_1_N028,-117.18
37.4049,Load Node,WHISMAN_1_N001,-122.07
37.4049,Load Node,WHISMAN_1_N004,-122.07
37.4049,Load Node,WHISMAN_1_N009,-122.07
36.72,Load Node,DFS_1_N001,-120.6
39.0919,Load Node,OLIVHRST_1_N001,-121.54
39.0919,Load Node,OLIVHRST_1_N002,-121.54
38.04,Generation Node,OLEUM_1_B1,-122.25
37.9471,Load Node,STKTONA_6_N001,-121.29
37.9471,Load Node,STKTONA_6_N004,-121.29
32.9414,Load Node,POMERADO_6_N001,-117.03
32.9414,Load Node,POMERADO_6_N004,-117.03
32.9414,Load Node,POMERADO_6_N008,-117.03
34.3558,Load Node,PERMNNTE_6_N002,-116.86
33.1157,Generation Node,GOALLINE_6_N001,-117.09
38.9364,Generation Node,RIOOSO_1_N033,-121.47
37.42,Generation Node,SLAC_2_N005,-122.2
37.42,Load Node,SLA_2_N001,-122.2
37.42,Load Node,SLA_2_N004,-122.2
40.1384,Load Node,TYLER_6_N001,-122.21
40.1384,Load Node,TYLER_6_N002,-122.21
40.0642,Load Node,GERBER_6_N101,-122.16
39.1295,Load Node,ELK_6_N001,-123.71
37.9259,Load Node,RICHMOND_1_N001,-122.37
37.9259,Generation Node,RICHMOND_1_N004,-122.37
38.3832,Load Node,DUNBAR_6_N001,-122.53
38.3832,Load Node,DUNBAR_6_N002,-122.53
40.1453,Load Node,RAWSON_6_N002,-122.21
40.1453,Load Node,RAWSON_6_N001,-122.21
40.1827,Generation Node,NEORBLF_7_B1,-122.24
40.6288,Load Node,WHITMORE_6_N001,-121.92
37.9661,Load Node,VALLYVW_1_N001,-122.28
37.9661,Load Node,VALLYVW_1_N003,-122.28
38.0015,Load Node,IMHOFF_1_N001,-122.07
37.51,Generation Node,NEWARK_2_B1,-121.95
37.51,Generation Node,NEWARK_2_B2,-121.95
39.0131,Load Node,WHEATLND_6_N001,-121.42
38.12,Load Node,STAFFORD_6_N002,-122.61
38.12,Load Node,STAFFORD_6_N101,-122.61
37.5571,Load Node,DUMBARTN_1_N001,-122.06
37.5571,Load Node,DUMBARTN_1_N003,-122.06
37.5571,Load Node,DUMBARTN_1_N011,-122.06
37.336,Load Node,STELLING_1_N001,-122.04
37.336,Load Node,STELLING_1_N004,-122.04
37.336,Load Node,STELLING_1_N007,-122.04
37.3351,Load Node,WOLFE_1_N001,-122.02
37.3351,Load Node,WOLFE_1_N002,-122.02
37.3351,Load Node,WOLFE_1_N007,-122.02
37.3773,Load Node,CRWSLDG_6_N001,-121.09
37.9198,Load Node,WEBER_6_N001,-121.24
40.8671,Load Node,ARCATA_6_N001,-124.09
32.699,Load Node,CRESTWD_6_N001,-116.35
39.4854,Load Node,CHALLNGE_6_N001,-121.22
36.5787,Load Node,VIEJOSC_2_N001,-121.91
36.5787,Load Node,VIEJOSC_2_N004,-121.91
38.0213,Load Node,HAMMER_6_N004,-121.32
38.0213,Load Node,HAMMER_6_N003,-121.32
38.0213,Load Node,HAMMER_6_N001,-121.32
37.1274,Load Node,MRGNHIL_1_N007,-121.66
37.1274,Load Node,MRGNHIL_1_N001,-121.66
37.1274,Load Node,MRGNHIL_1_N004,-121.66
32.699,Generation Node,KUMEYAAY_7_N001,-116.35
38.04,Load Node,BOLLMAN_1_N003,-121.98
38.0308,Load Node,PITTSBRG_6_N101,-121.87
37.7484,Load Node,TRACY_1_N001,-121.42
37.7484,Load Node,TRACY_1_N002,-121.42
37.7484,Load Node,TRACY_1_N007,-121.42
37.7484,Load Node,TRACY_1_N101,-121.42
36.5787,Load Node,VIEJO_6_N001,-121.91
36.5787,Load Node,VIEJO_6_N003,-121.91
38.6584,Generation Node,GOLDHILL_1_N033,-121.14
39.4387,Load Node,PIKECTY_6_N001,-121
40.9053,Load Node,JANSCRK_6_N003,-124.07
40.9053,Load Node,JANSCRK_6_N001,-124.07
37.6913,Load Node,CASTROVL_2_N001,-122.06
37.6913,Load Node,CASTROVL_2_N003,-122.06
36.7627,Load Node,CASTROVL_2_N006,-121.74
36.69,Load Node,BORONDA_6_N001,-121.68
38.02,Generation Node,BELLOTA_2_B1,-121.01
37.75,Load Node,OIGLASS_1_N001,-121.31
37.9162,Load Node,ELCRRTO_1_N001,-122.3
37.9162,Load Node,ELCRRTO_1_N023,-122.3
37.7484,Load Node,LEPRINO_1_N001,-121.42
40.9053,Load Node,LPFLKBD_6_N001,-124.07
37.94,Load Node,STDOIL_1_N009,-122.38
37.93,Generation Node,CHEVGEN1_7_B1,-122.38
37.95,Generation Node,CHEVGEN2_7_B1,-122.4
39.811,Load Node,ANITA_6_N001,-121.92
38.14,Generation Node,COLLRVL1_7_B1,-120.4
38.15,Generation Node,COLLRVL2_7_B1,-120.39
32.6379,Load Node,TELECYN_1_N001,-117.02
32.6379,Load Node,TELECYN_1_N006,-117.02
32.6379,Load Node,TELECYN_1_N014,-117.02
37.28,Load Node,PIERCY_1_N201,-121.83
37.9848,Load Node,SANPBLO_1_N001,-122.34
39,Generation Node,RALSTON_2_B1,-120.72
38.5177,Load Node,WINTERS_6_N001,-121.95
39.9416,Load Node,VINA_6_N001,-122.04
38.239,Load Node,PETLMAC_6_N002,-122.64
38.239,Load Node,PETLMAC_6_N003,-122.64
38.239,Load Node,PETLMAC_6_N004,-122.64
38.02,Load Node,PPSTLTAP_1_N001,-122.37
38.02,Load Node,PPSTLTAP_1_N104,-122.37
37.848,Load Node,MORAGA_1_N001,-122.16
39.02,Generation Node,MIDLFORK_2_B1,-120.6
37.9198,Load Node,WEBER_2_B1,-121.24
37.6709,Load Node,GRANT_1_N001,-122.16
37.6709,Load Node,GRANT_1_N005,-122.16
39,Generation Node,RALSTON_7_B1,-120.71
38.2452,Load Node,SUISUN_1_N001,-122.04
38.2452,Load Node,SUISUN_1_N008,-122.04
38.2452,Load Node,SUISUN_1_N009,-122.04
38.2452,Generation Node,SUISUN_1_N010,-122.04
37.6696,Load Node,VINEYARD_2_N001,-121.85
37.6696,Load Node,VINEYARD_2_N002,-121.85
35.6526,Generation Node,INYO_2_N101,-117.79
37.8767,Load Node,ESTPRTL_1_N001,-122.19
39.03,Generation Node,MIDLFORK_7_B1,-120.61
39.03,Generation Node,MIDLFORK_7_B3,-120.61
38.2057,Load Node,JAMESON_1_N001,-122.15
38.3,Load Node,SCHMLBCH_1_N001,-121.87
37.7479,Generation Node,SEAWEST_6_N001,-121.67
39.2311,Load Node,BRUNSWCK_1_N003,-121.03
39.2311,Load Node,BRUNSWCK_1_N008,-121.03
38.94,Generation Node,GLEAFTP_1_B1,-121.51
36.5568,Load Node,HATTON_6_N001,-121.9
37.0664,Load Node,CANAL_6_N006,-120.84
37.9553,Load Node,CHANNEL_6_N001,-121.33
39.1634,Load Node,EMRYSVE_1_N001,-121.56
39.1634,Load Node,EMRYSVE_1_N003,-121.56
37.83,Load Node,INGRMC_1_N001,-121.17
39.1701,Load Node,PEASE_1_N001,-121.66
39.1701,Load Node,PEASE_1_N008,-121.66
39.1701,Load Node,PEASE_1_N009,-121.66
39.0961,Generation Node,FREC_7_B1,-121.62
39.0961,Load Node,BOGUE_1_N001,-121.62
39.0961,Load Node,BOGUE_1_N201,-121.62
36.6832,Load Node,SALINAS_1_N001,-121.65
36.68,Generation Node,SALINAS_1_N033,-121.67
36.6832,Load Node,SALINAS_1_N024,-121.65
37.75,Generation Node,VASCJCT_6_B1,-121.71
37.7113,Load Node,VASCO_6_N001,-121.72
37.7113,Load Node,VASCO_6_N003,-121.72
37.9553,Load Node,ROGH-RDY_6_N001,-121.33
37.745,Load Node,SANRAMON_2_N001,-121.94
37.745,Load Node,SANRAMON_2_N023,-121.94
37.745,Generation Node,SANRAMON_2_N025,-121.94
37.745,Load Node,SANRAMON_2_N004,-121.94
37.745,Load Node,SANRAMON_2_N024,-121.94
39.2474,Load Node,ENCINAL_6_N001,-121.64
38.512,Load Node,WOHLER_6_N001,-122.88
36.5999,Load Node,MONTEREY_6_N001,-121.89
40.7939,Load Node,EUREKAA_6_N001,-124.18
37.7009,Load Node,LSPSTAS_2_N001,-121.73
37.7009,Load Node,LSPSTAS_2_N002,-121.73
37.7009,Load Node,LSPSTAS_2_N010,-121.73
37.7009,Load Node,LSPSTAS_2_N011,-121.73
38.0121,Load Node,WOODACRE_6_N001,-122.65
39.1576,Load Node,WILLIAMS_6_N001,-122.15
39.1576,Load Node,WILLIAMS_6_N002,-122.15
37.9089,Load Node,LAKEWOOD_1_N009,-122.06
37.9089,Load Node,LAKEWOOD_1_N001,-122.06
37.9089,Load Node,LAKEWOOD_1_N003,-122.06
37.9089,Load Node,LAKEWOOD_1_N004,-122.06
37.9089,Load Node,LAKEWOOD_1_N007,-122.06
37.9089,Load Node,LAKEWOOD_1_N006,-122.06
37.7996,Load Node,TASSAJAR_2_N001,-121.91
37.7996,Load Node,TASSAJAR_2_N002,-121.91
38.0135,Load Node,ANTIOCH_6_N001,-121.82
40.781,Load Node,HARRIS_6_N001,-124.13
40.781,Load Node,HARRIS_6_N003,-124.13
38.33,Generation Node,ELECTRA_2_B1,-120.66
37.2809,Load Node,SARATOGA_2_N001,-122.01
37.2809,Load Node,SARATOGA_2_N006,-122.01
37.2809,Load Node,SARATOGA_2_N011,-122.01
32.665,Load Node,PRCTRVLY_1_N001,-116.99
32.665,Load Node,PRCTRVLY_1_N010,-116.99
37.9796,Load Node,CNTRYCB_6_N002,-121.32
37.9796,Load Node,CNTRYCB_6_N001,-121.32
37.9796,Load Node,CNTRYCB_6_N004,-121.32
37.9796,Load Node,CNTRYCB_6_N006,-121.32
40.7939,Load Node,EUREKA_6_N001,-124.18
36.6434,Load Node,FORTORD_6_N001,-121.79
37.8647,Load Node,ROSSMOOR_2_N001,-122.08
37.8647,Load Node,ROSSMOOR_2_N101,-122.08
37.81,Generation Node,USWP-WKR_6_B2,-121.61
37.93,Load Node,EBMUDGRY_1_N001,-122.04
36.7201,Load Node,HAMMONDS_1_N001,-120.6
37.71,Load Node,SAFEWAY_1_N001,-121.4
34.6253,Load Node,SNTAYNZ_1_N001,-120.12
34.6253,Load Node,SNTAYNZ_1_N002,-120.12
38.3453,Load Node,PUEBLOPG_1_N010,-122.3
38.3453,Load Node,PUEBLOPG_1_N001,-122.3
40.8801,Load Node,BLUELKE_6_N001,-123.98
36.5991,Load Node,NVYSCHL_6_N001,-121.88
37.26,Load Node,VASONA_2_N001,-121.9
37.6326,Load Node,MTEDEN_1_N009,-122.1
37.6326,Load Node,MTEDEN_1_N005,-122.1
37.6326,Load Node,MTEDEN_1_N001,-122.1
37.9631,Load Node,MEDWLNE_1_N001,-122.05
37.9631,Load Node,MEDWLNE_1_N002,-122.05
37.9631,Load Node,MEDWLNE_1_N006,-122.05
38.45,Generation Node,TIGRCRK_2_B1,-120.47
38.3424,Load Node,CLAY_6_N001,-120.93
37.88,Load Node,HILLSIDE_1_N004,-122.24
37.88,Load Node,HILLSIDE_1_N001,-122.24
39.5318,Load Node,WILLOWS_6_N001,-122.19
37.9941,Load Node,ALHAMBRA_1_N001,-122.13
37.9941,Load Node,ALHAMBRA_1_N002,-122.13
39.3396,Load Node,DOBBINS_6_N001,-121.2
38.96,Load Node,HOMEGRND_1_N001,-122.84
38.45,Generation Node,RNCHSECO_2_N108,-121.3
38.34,Generation Node,RNCHSECO_2_N107,-121.12
38.4,Generation Node,RNCHSECO_2_N109,-121.22
38.34,Generation Node,RNCHSECO_2_N110,-121.11
34.6253,Load Node,BUELLTON_1_N003,-120.19
34.6253,Load Node,BUELLTON_1_N001,-120.19
39.3319,Load Node,CLMBAHL_6_N001,-121.1
34.2825,Generation Node,MOORPARK_6_N005,-118.9
34.2825,Generation Node,MOORPARK_6_N007,-118.9
34.2825,Load Node,MOORPARK_6_N001,-118.9
34.2825,Generation Node,MOORPARK_6_N006,-118.9
38.94,Load Node,HOMEPROC_1_N001,-122.85
40.77,Generation Node,HUMBOLDT_1_B1,-124.07
37.86,Load Node,NDUBLIN_2_N002,-121.88
36.65,Load Node,LUIS#3_1_N001,-120.73
37.9916,Load Node,STAGG_6_N001,-121.35
37.9916,Load Node,STAGG_6_N003,-121.35
40.7828,Generation Node,HMBLDTB_1_N08,-124.11
38.09,Generation Node,STIGCC_7_B1,-121.37
34.1316,Generation Node,ORMOND2G_7_B1,-119.14
34.1316,Generation Node,ORMOND1G_7_B1,-119.14
34.28,Generation Node,MOORPARK_2_B1,-118.9
39.2262,Load Node,BRWNSVY_6_N001,-121.42
36.72,Load Node,LUIS#5_1_N001,-120.75
38.0581,Load Node,EIGHTMI_2_N017,-121.38
37.9259,Load Node,RICHMOND_1_B1,-122.37
37.9059,Load Node,SOBRANTE_1_N001,-122.21
38.42,Load Node,STONYPT_1_N001,-122.78
37.2341,Load Node,HICKS_2_N001,-121.9
37.2341,Load Node,HICKS_2_N002,-121.9
37.2341,Load Node,HICKS_2_N007,-121.9
37.2341,Generation Node,HICKS_2_N012,-121.9
35.6002,Load Node,CAMBRIA_6_N001,-121.12
38.4454,Load Node,DIXON-J1_6_N101,-121.83
38.4454,Load Node,DIXON_6_B1,-121.83
38.4454,Load Node,DIXON_6_N002,-121.83
38.02,Load Node,WPBART_1_N004,-121.98
38.02,Load Node,WPBART_1_N001,-121.98
37.9916,Load Node,STAGG_2_N001,-121.35
37.9916,Load Node,STAGG_2_N014,-121.35
37.9916,Generation Node,STAGG_2_N015,-121.35
38.234,Load Node,PETLMAA_6_N001,-122.64
39.7251,Load Node,ORLANDB_6_N001,-122.18
39.7251,Load Node,ORLANDB_6_N003,-122.18
38.2161,Load Node,CORDELIA_6_N001,-122.11
38.6061,Load Node,FTCHMTN_6_N001,-122.85
38.6061,Load Node,FTCHMTN_6_N003,-122.85
38.2954,Generation Node,NAPA_6_N003,-122.28
45.6358,Load Node,ACTONSC_6_N001,-121.94
36.7,Load Node,OXFORD_1_N001,-120.68
37.9708,Load Node,SANRAFL_1_N006,-122.53
37.9708,Load Node,SANRAFL_1_N007,-122.53
37.9708,Load Node,SANRAFL_1_N001,-122.53
38.7098,Load Node,GYSRVLLE_6_N003,-122.91
38.7098,Generation Node,GYSRVLLE_6_N005,-122.91
38.7098,Load Node,GYSRVLLE_6_N001,-122.91
38.379,Load Node,BELLVUE_1_N005,-122.71
38.379,Load Node,BELLVUE_1_N001,-122.71
38.379,Load Node,BELLVUE_1_N003,-122.71
36.72,Load Node,WSTLD1RA_1_N001,-120.72
39.96,Generation Node,CRESTA_2_B1,-121.28
38.0809,Load Node,EXXONBH_7_N001,-122.14
38.0809,Generation Node,EXXONBH_7_B2,-122.14
40.128,Load Node,DIRYVLLE_6_N001,-122.1
38.0809,Load Node,BAHIA_2_N001,-122.14
38.0809,Load Node,BAHIA_2_N011,-122.14
38.0809,Generation Node,BAHIA_2_N018,-122.14
37.3428,Generation Node,CONTROLX_1_N002,-118.47
37.3428,Load Node,CONTROLX_1_N001,-118.47
37.3428,Generation Node,CONTROLX_1_N005,-118.47
37.3428,Generation Node,CONTROLX_1_N003,-118.47
37.3428,Generation Node,CONTROLX_1_N004,-118.47
39.9,Generation Node,BCKSCRK_2_B1,-121.31
39.3881,Load Node,BANGOR_6_N001,-121.4
39.91,Generation Node,ROCKCRK_2_B1,-121.35
38.9374,Generation Node,HIGHLD_1_N006,-122.61
38.9374,Generation Node,HIGHLD_1_N004,-122.61
38.9374,Load Node,HIGHLD_1_N001,-122.61
38.9374,Load Node,HIGHLD_1_N005,-122.61
37.755,Generation Node,SLVRPS2_7_N001,-12E-14
37.3428,Load Node,CONTROL_7_N001,-118.47
37.3428,Generation Node,CONTROL_1_N034,-118.47
37.3362,Generation Node,BSPHYD26_7_N001,-118.52
37.34,Generation Node,CONTROL_1_B1,-118.47
36.5991,Load Node,DELMNTE_1_N010,-121.85
36.5991,Load Node,DELMNTE_1_N201,-121.85
37.3084,Generation Node,BSPHYD34_1_N001,-118.54
37.2449,Load Node,EDENVALE_1_N001,-121.8
37.2449,Load Node,EDENVALE_1_N006,-121.8
37.2449,Load Node,EDENVALE_1_N004,-121.8
37.2449,Load Node,EDENVALE_1_N008,-121.8
37.33,Load Node,IBM-CTLE_1_N001,-121.74
37.33,Generation Node,IBM-CTLE_1_N002,-121.74
39.68,Generation Node,POE_2_B1,-121.49
39.67,Generation Node,POE1_7_B1,-121.48
39.69,Generation Node,POE2_7_B1,-121.5
38.6707,Load Node,MADISON_1_N002,-121.97
38.6707,Load Node,MADISON_1_N201,-121.97
35.5708,Load Node,PERRY_6_N001,-121.06
37.71,Generation Node,USWP-JRW_2_N001,-121.86
33.9244,Generation Node,IENERGY_7_B1,-116.57
38.4253,Load Node,MOLINO_6_N002,-122.83
38.4253,Load Node,MOLINO_6_N101,-122.83
38.0223,Load Node,LSGLLNS_1_N003,-122.54
38.0223,Load Node,LSGLLNS_1_N001,-122.54
38.0223,Load Node,LSGLLNS_1_N002,-122.54
38.5,Generation Node,SLTSPRG_1_B1,-120.21
38.63,Generation Node,LAKE_2_N028,-121.14
38.63,Generation Node,LAKE_2_N027,-121.14
38.63,Generation Node,LAKE_2_N032,-121.14
38.63,Generation Node,LAKE_2_N024,-121.14
38.63,Generation Node,LAKE_2_N023,-121.14
38.63,Generation Node,LAKE_2_N025,-121.14
38.63,Generation Node,LAKE_2_N026,-121.14
38.63,Generation Node,LAKE_2_N029,-121.14
38.63,Generation Node,LAKE_2_N030,-121.14
38.63,Generation Node,LAKE_2_N031,-121.14
38.63,Generation Node,LAKE_2_N033,-121.14
38.63,Generation Node,LAKE_2_N034,-121.14
38.63,Generation Node,LAKE_2_N035,-121.14
38.1,Generation Node,LAKE_2_N403,-121.35
37.98,Generation Node,LAKE_2_N404,-121.31
37.34,Load Node,IBM-HRRS_1_N001,-121.74
37.34,Load Node,IBM-HRRS_1_N101,-121.74
38.3155,Load Node,PENNGRVE_1_N001,-122.68
37.81,Load Node,MILLER_1_N001,-121.1
38.2161,Load Node,CORDELIA_1_N001,-122.11
39.2079,Load Node,SMRTVLTP_6_N101,-121.3
39.22,Generation Node,NRRWS2TP_6_B1,-121.28
39.92,Generation Node,ROCKCK2_7_B1,-121.35
36.6328,Load Node,CHENY_1_N001,-120.53
38.96,Generation Node,CHCGOPK_1_B1,-120.9
34.776,Load Node,BAILYJ1_1_N010,-118.78
38.2633,Load Node,BASALT_6_N101,-122.27
38.2633,Load Node,BASALT_6_N002,-122.27
36.65,Generation Node,PANOCHE_1_B1,-120.58
34.6968,Load Node,ZACA_1_N001,-120.15
39.5053,Load Node,OROVILLE_6_N001,-121.56
39.5053,Load Node,OROVILLE_6_N102,-121.56
39.5053,Load Node,OROVILLE_6_N005,-121.56
33.1372,Load Node,NARROWS1_7_N001,-116.29
33.1372,Generation Node,NARROWS1_7_B1,-116.29
37.2244,Load Node,METCALF_1_N018,-121.74
37.2244,Generation Node,METCALF_1_N044,-121.74
38.4894,Load Node,MIRABEL_6_N001,-122.89
37.422,Load Node,SALADO_1_N001,-121.15
39.0637,Load Node,PHILO_6_N001,-123.44
40.5946,Load Node,NEWBURG_6_N001,-124.14
40.5946,Load Node,NEWBURG_6_N003,-124.14
38.4369,Load Node,SNTARSA_1_N006,-122.71
38.4369,Load Node,SNTARSA_1_N001,-122.71
38.4369,Load Node,SNTARSA_1_N002,-122.71
40.6027,Load Node,EELRIVR_6_N001,-124.21
40,Generation Node,BELDEN_7_B1,-121.23
40.48,Generation Node,BRDGVLLE_1_B1,-123.78
39.33,Generation Node,COLGATE_2_B1,-121.19
38.1086,Load Node,NOVATO_6_N002,-122.57
38.1086,Load Node,NOVATO_6_N001,-122.57
38.3858,Load Node,MAINE-PR_6_N001,-121.78
38.3858,Load Node,BATAVIA_6_N001,-121.78
39.3785,Load Node,PEACHTON_6_N004,-121.69
39.3785,Load Node,PEACHTON_6_N001,-121.69
38.17,Load Node,PARKWAY_2_N001,-122.25
34.4222,Load Node,SAUGUS_6_N001,-118.57
34.4222,Generation Node,SAUGUS_6_N009,-118.57
34.4222,Generation Node,SAUGUS_6_N008,-118.57
34.42,Generation Node,SAUGUS_6_N012,-118.57
34.4222,Generation Node,SAUGUS_6_N010,-118.57
39.34,Generation Node,COLGATE2_7_B1,-121.19
34.4222,Generation Node,PITCHGEN_7_B1,-118.57
39.32,Generation Node,COLGATE1_7_B1,-121.18
38,Load Node,PRAXAIR_1_B1,-121.81
39.91,Generation Node,ROCKCK1_7_B1,-121.37
39.2,Generation Node,DTCHFL1_1_B1,-120.84
32.6988,Load Node,CORONA_1_N001,-117.17
34.45,Generation Node,SYLMARLA_2_N501,-118.6
34.35,Generation Node,SYLMARS_2_B1,-118.47
34.34,Generation Node,SYLMARS_2_N101,-118.5
39.5053,Generation Node,OROENGY_7_B1,-121.56
34.4,Generation Node,SYLMARDC_2_N501,-118.55
36.7855,Load Node,PRUNEDLE_1_N001,-121.67
36.7855,Generation Node,PRUNEDLE_1_N004,-121.67
36.7855,Load Node,PRUNEDLE_1_N002,-121.67
35.36,Generation Node,MAGUNDEN_2_B1,-118.92
40.8003,Load Node,FAIRHAVN_6_N001,-124.2
34.5089,Generation Node,PEARBLSM_2_N020,-117.92
34.5089,Load Node,PEARBMDP_7_B1,-117.92
34.5089,Load Node,PEARBMAP_7_B1,-117.92
34.5089,Load Node,PEARBMAP_7_B3,-117.92
34.5089,Load Node,PEARBMAP_7_B4,-117.92
34.5089,Load Node,PEARBMBP_7_B1,-117.92
34.5089,Load Node,PEARBMBP_7_B3,-117.92
34.5089,Load Node,PEARBMBP_7_B4,-117.92
34.5089,Load Node,PEARBMCP_7_B1,-117.92
34.5089,Load Node,PEARBMCP_7_B3,-117.92
37.9438,Load Node,CLAYTN_1_N004,-121.97
38.3424,Load Node,CLAYTN_1_N030,-120.93
38.3424,Load Node,CLAYTN_1_N029,-120.93
38.3424,Load Node,CLAYTN_1_N001,-120.93
37.74,Load Node,AEC300_1_N001,-121.48
37.79,Load Node,TEICHERT_1_N001,-121.36
34.4882,Generation Node,VINCENT_2_N100,-118.12
34.4882,Generation Node,VINCENT_2_N101,-118.12
32.7074,Load Node,CABRILLO_1_N001,-117.25
40.4796,Generation Node,BRDGVLT_7_N002,-123.78
40.4796,Load Node,BRDGVLT_7_N001,-123.78
38.0756,Load Node,IGNACIO_1_N102,-122.54
38.0756,Generation Node,IGNACIO_1_N028,-122.54
38.02,Load Node,FOSTERW_7_N001,-122.06
38.02,Generation Node,FOSTERW_7_N004,-122.06
38.02,Load Node,TIDEWATR_2_N014,-122.06
38.02,Load Node,TIDEWATR_2_N001,-122.06
33.1372,Generation Node,NARROWS2_7_B1,-116.29
38.34,Generation Node,ROSEVILL_2_N001,-121.19
38.65,Generation Node,FOLSOM_2_N001,-121.15
37.24,Generation Node,MECSTG3_7_B1,-121.77
37.24,Generation Node,MECCTG1_7_B1,-121.78
37.24,Load Node,MECCTG1_7_N100,-121.78
37.24,Generation Node,MECCTG2_7_B2,-121.78
37.24,Load Node,MECCTG2_7_N100,-121.78
34.61,Load Node,SURF_1_N009,-120.22
34.6,Load Node,LMPC-CTY_1_N001,-120.39
38.4532,Load Node,MONROE_1_N002,-122.74
38.4532,Load Node,MONROE_1_N101,-122.74
39.3201,Load Node,HONCUT_1_N001,-121.6
38.4532,Load Node,MONROE_1_N001,-122.74
38.11,Generation Node,FIBRBJCT_1_B1,-121.68
38.13,Load Node,DOMTAR_1_N001,-121.65
38.01,Generation Node,CCJCT1_1_B1,-121.78
38.03,Load Node,CCSUB_1_N001,-121.75
37.9195,Load Node,BRENTWOD_2_N006,-121.68
37.9195,Load Node,BRENTWOD_2_N011,-121.68
37.9195,Load Node,BRENTWOD_2_N001,-121.68
34.53,Load Node,MANVILLE_1_N001,-120.43
36.58,Load Node,KAMM_1_N001,-120.52
37.9,Generation Node,CROCKTAP_2_B1,-122.56
37.9987,Generation Node,CCOS7_7_B1,-121.78
38,Generation Node,CCOSTA_2_B1,-121.76
37.9987,Load Node,CCOSTA_2_N001,-121.78
37.9987,Generation Node,CCOS6_7_B1,-121.78
38.02,Load Node,CCSUB_2_N001,-121.76
38.02,Load Node,CCSUB_2_N010,-121.76
37.86,Generation Node,DELTAPMP_2_N008,-121.51
37.95,Generation Node,WNDMSTR_2_N001,-121.71
37.086,Load Node,SNTANLA_6_N001,-121.01
38.0308,Generation Node,PTSB6_7_B2,-121.87
37.89,Generation Node,PITSBRG_2_B1,-121.88
38.0308,Generation Node,PTSB5_7_B2,-121.87
38.0308,Generation Node,PTS7SWNG_7_B2,-121.87
34.7006,Load Node,PURISIMA_1_N001,-120.44
39,Generation Node,OBANION_2_N025,-121.65
37.61,Generation Node,ADCC_2_N001,-121.81
39.5,Load Node,SUTTER3_7_ND001,-121.92
39.5,Generation Node,SUTTER1_7_B1,-121.93
39.51,Generation Node,SUTTER2_7_B1,-121.93
39.51,Load Node,SUTTER2_7_ND001,-121.93
38.2479,Load Node,TULUCAY_6_N001,-122.27
39.5,Generation Node,SUTTER3_7_B1,-121.92
39.5,Load Node,SUTTER1_7_ND001,-121.93
36.94,Generation Node,DSAMIGO_2_N011,-120.83
40.4327,Load Node,LOWGAP_7_N001,-123.47
40.4327,Generation Node,LOWGAP_7_N002,-123.47
38.06,Load Node,DECPTSG_2_N018,-121.87
40.1827,Load Node,REDBLFF_6_N001,-122.24
40.1827,Load Node,REDBLFF_6_N005,-122.24
40.1827,Load Node,REDBLFF_6_N004,-122.24
39.7761,Load Node,CAPAY_6_N001,-122.1
38.06,Load Node,DECPTSG_2_N001,-121.87
38.2515,Load Node,LAKEVLLE_1_N001,-122.58
37.7468,Generation Node,ALTMMDW_2_N001,-121.68
39.76,Load Node,NORD1_1_N003,-121.91
39.76,Load Node,NORD1_1_N001,-121.91
38.0212,Load Node,KIRKER_1_N001,-121.91
38.0212,Load Node,KIRKER_1_N005,-121.91
38.0212,Load Node,KIRKER_1_N006,-121.91
37.7977,Generation Node,KELSO_2_N012,-121.6
37.7977,Load Node,KELSO_2_N001,-121.6
39.4916,Load Node,WYANDTTE_1_N001,-121.54
39.4916,Load Node,WYANDTTE_1_N102,-121.54
39.4916,Load Node,WYANDTTE_1_N003,-121.54
38.25,Generation Node,LAKEVILE_2_B1,-122.58
37.99,Generation Node,COLSTJT_1_B1,-121.86
39.1214,Load Node,CORTINA_1_N106,-122.22
37.81,Generation Node,JVENTER_2_N001,-121.77
33.6853,Load Node,ELLSGTY_1_N001,-117.94
38.3565,Load Node,VACAVIL_1_N101,-121.98
38.3565,Load Node,VACAVIL_1_N102,-121.98
37.5,Generation Node,PRKRMID_2_N001,-122.18
32.8598,Load Node,LOSCCHS_6_N001,-116.9
38.5231,Load Node,PUTHCRK_1_N001,-121.99
38.19,Generation Node,USWP-RLF_2_N001,-121.89
39.7699,Load Node,SYCAMORE_1_N201,-121.82
39.7699,Load Node,SYCAMORE_1_N301,-121.82
